"Plate","Normalization","element_measured","Plate_Position","element_perturbed","rel_element_concentration_th","value","OD600corrected","SpecOD","Final_Vol_for_ICPMS","Volume_perwell_of_culture_transferred_to_filterplate","ng_perwell","pg_percell","Median.pgpcell.AE.batch","Median.ngpwell.AE.batch","Median.pgpcell.Across.batches","Median.ngpwell.Across.batches","pg_percell_BC","ng_perwell_BC"
"1","Unnormalized","Na","1_F11","B",0.5,441.509396357723,0.559300005435944,0.52547729160183,1.054,2.5,465.35090376104,0.0236154019059509,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0256793661097823,547.020623384643
"1","Unnormalized","Na","1_F6","B",0.02,419.981705063227,0.459250003099442,0.407698187847774,1.054,2.5,442.660717136641,0.0289534909454096,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0314839991758126,520.348277996084
"1","Unnormalized","Na","1_G11","B",2,452.476291908194,0.498449981212616,0.453844496508717,1.054,2.5,476.910011671236,0.0280219335236308,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0304710245001576,560.608370531369
"1","Unnormalized","Na","1_D3","B",2,443.844392487277,0.636749982833862,0.61665159155855,1.054,2.5,467.811989681589,0.0202302022118832,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0219983031050158,549.913633247912
"1","Unnormalized","Na","1_D4","B",100,460.553310733495,0.590000003576279,0.561617403363734,1.054,2.5,485.423189513103,0.0230488199074423,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0250632653705758,570.615622719782
"1","Unnormalized","Na","1_F4","Ca",0.01,463.239215325404,0.566049993038177,0.533423393266758,1.054,2.5,488.254132952975,0.0244085849560185,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0265418726220948,573.943400602514
"1","Unnormalized","Na","1_B2","B",0,439.416495836809,0.528349995613097,0.489042865485039,1.054,2.5,463.144986611997,0.025254499856716,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.02746171969983,544.427564761027
"1","Unnormalized","Na","1_C3","B",0.5,448.670161279006,0.591749995946883,0.563677498597845,1.054,2.5,472.898349988072,0.022372052632432,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.024327349263989,555.892656739913
"1","Unnormalized","Na","1_B4","AllEle",1,462.392136259408,0.627549976110458,0.6058213214825,1.054,2.5,487.361311617416,0.0214523675253422,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0233272845323056,572.89388790231
"1","Unnormalized","Na","1_F10","AllEle",1,437.51737302388,0.456399992108345,0.404343148043861,1.054,2.5,461.143311167169,0.0304126705842532,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0330707097604993,542.074592539864
"1","Unnormalized","Na","1_G9","Ca",0.5,447.767621652694,0.493499994277954,0.448017359965552,1.054,2.5,471.947073221939,0.0280909991677244,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0305461264174296,554.774429601176
"1","Unnormalized","Na","1_D5","AllEle",1,419.173557124441,0.463200002908706,0.412348137138122,1.054,2.5,441.80892920916,0.0285719041374769,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0310690620351028,519.347000123157
"1","Unnormalized","Na","1_B7","B",0.05,474.691077880907,0.585799992084503,0.556673139718498,1.054,2.5,500.324396086476,0.0239673570425658,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0260620817986089,588.132011412852
"1","Unnormalized","Na","1_E6","B",0.01,445.533250476703,0.477449998259544,0.429123265990955,1.054,2.5,469.592046002444,0.0291814859563665,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0317319207390738,552.00609188595
"1","Unnormalized","Na","1_B3","B",0.2,455.375279170341,0.544300019741059,0.507819272309385,1.054,2.5,479.965544245539,0.0252040083505994,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0274068152829513,564.20015324858
"1","Unnormalized","Na","1_C7","B",0.1,461.767657664952,0.542899996042252,0.506171161038729,1.054,2.5,486.70311117886,0.0256410294193809,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0278820315874471,572.120172387198
"1","Unnormalized","Na","1_E2","B",0.02,460.624781315318,0.565299987792969,0.532540485285463,1.054,2.5,485.498519506345,0.0243110665659456,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0264358312152582,570.704173229794
"1","Unnormalized","Na","1_E4","Ca",0,479.361436183323,0.404550001025201,0.343305213642928,1.054,2.5,505.246953737222,0.0392456961451008,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0426757335554538,593.918484659159
"1","Unnormalized","Na","1_C8","B",10,438.135798380166,0.524350017309189,0.484334081390407,1.054,2.5,461.795131492695,0.0254257078181513,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0276478910781583,542.840808223388
"1","Unnormalized","Na","1_E5","Ca",0.2,450.689962824209,0.627749979496002,0.606056765949736,1.054,2.5,475.027220816716,0.020901330150587,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.022728087002538,558.395147308596
"1","Unnormalized","Na","1_C4","B",50,447.881549440129,0.530600011348725,0.491691589428927,1.054,2.5,472.067153109896,0.0256023444104153,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0278399655446101,554.915583673587
"1","Unnormalized","Na","1_E3","B",5,428.366878311074,0.479900002479554,0.432007416860396,1.054,2.5,451.498689739872,0.0278698110028529,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0303056066122827,530.737326870389
"1","Unnormalized","Na","1_G10","B",0.01,497.239457982429,0.629949986934662,0.608646620005973,1.054,2.5,524.09038871348,0.0229620000171676,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0249688575024881,616.06896822782
"1","Unnormalized","Na","1_C2","B",0.01,444.071064598314,0.455950006842613,0.403813424305103,1.054,2.5,468.050902086623,0.0309087232809434,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0336101170023825,550.194475106559
"1","Unnormalized","Na","1_E8","B",50,459.169829834631,0.63815000653267,0.618299702829207,1.054,2.5,483.965000645701,0.0208729412152362,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0226972169005917,568.901519713186
"1","Unnormalized","Na","1_G3","B",20,444.345764937085,0.630900025367737,0.60976500753787,1.054,2.5,468.340436243687,0.0204817891244047,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0222718784801374,550.534822903907
"1","Unnormalized","Na","1_F5","Ca",0.5,430.146031131924,0.480949997901917,0.433243474000863,1.054,2.5,453.373916813047,0.0279057200870624,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0303446541171169,532.941658857854
"1","Unnormalized","Na","1_F9","Ca",0.2,466.485211961767,0.508750006556511,0.465969711154568,1.054,2.5,491.675413407702,0.028137760982472,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.030596975171376,577.965120453046
"1","Unnormalized","Na","1_F3","B",10,442.846297327325,0.464200004935264,0.413525341932621,1.054,2.5,466.759997383,0.0300995658582268,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0327302399720809,548.677014863121
"1","Unnormalized","Na","1_B8","AllEle",1,458.888707521666,0.520900011062622,0.480272725726467,1.054,2.5,483.668697727836,0.0268552246432473,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0292023463467126,568.553215228267
"1","Unnormalized","Na","1_G5","Ca",2,429.559498974837,0.496299996972084,0.451313529881814,1.054,2.5,452.755711919478,0.0267518805703605,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0290899700977923,532.214958160538
"1","Unnormalized","Na","1_D6","B",0,438.589875745869,0.629949986934663,0.608646620005973,1.054,2.5,462.273729036145,0.0202536234257621,0.0269738719281527,464.14090304391,0.0293313632941756,545.5982658879,0.0220237713112452,543.403400289832
"1","Unnormalized","P","1_F7","B",2,34542.0212653675,0.560750007629395,0.527184237676771,1.054,2.5,36407.2904136973,1.8415973170538,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,1.95117982996934,46151.3247018681
"1","Unnormalized","P","1_B3","B",0.2,36448.6218844526,0.544300019741059,0.507819272309385,1.054,2.5,38416.847466213,2.01735011179635,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.13739062914178,48698.7188908816
"1","Unnormalized","P","1_F10","AllEle",1,35628.43288894,0.456399992108345,0.404343148043861,1.054,2.5,37552.3682649428,2.47660060992678,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.62396839538713,47602.8707829207
"1","Unnormalized","P","1_B10","Ca",2,35814.7164856444,0.52674999833107,0.487159344830514,1.054,2.5,37748.7111758692,2.06633067538383,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.18928573500852,47851.7628408605
"1","Unnormalized","P","1_D4","B",100,36626.3293172275,0.590000003576279,0.561617403363734,1.054,2.5,38604.1511003578,1.83299880519577,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,1.94206967176604,48936.1524032093
"1","Unnormalized","P","1_G11","B",2,37474.9257948392,0.498449981212616,0.453844496508717,1.054,2.5,39498.5717877605,2.32082851235673,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.45892722594356,50069.9555260272
"1","Unnormalized","P","1_E8","B",50,37254.535996824,0.63815000653267,0.618299702829207,1.054,2.5,39266.2809406525,1.69351662356096,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,1.79428773435458,49775.4944390214
"1","Unnormalized","P","1_D2","AllEle",1,35666.9039046923,0.49134999513626,0.445486375796966,1.054,2.5,37592.9167155457,2.25029952327455,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.38420147582929,47654.2716064555
"1","Unnormalized","P","1_F6","B",0.02,34326.8247486482,0.459250003099442,0.407698187847774,1.054,2.5,36180.4732850752,2.36648739114725,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.5073029932897,45863.8023174215
"1","Unnormalized","P","1_B8","AllEle",1,36126.7810692803,0.520900011062622,0.480272725726467,1.054,2.5,38077.6272470214,2.11422247998362,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.24002729631002,48268.7098925888
"1","Unnormalized","P","1_F4","Ca",0.01,28644.8062094104,0.566049993038177,0.533423393266758,1.054,2.5,30191.6257447186,1.50932641879194,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,1.59913746502307,38272.1017463459
"1","Unnormalized","P","1_B5","Ca",0.05,32221.8692702247,0.602950006723405,0.576862178262897,1.054,2.5,33961.8502108168,1.56995790863303,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,1.66337677453086,43051.3877507875
"1","Unnormalized","P","1_C3","B",0.5,35801.2353341652,0.591749995946883,0.563677498597845,1.054,2.5,37734.5020422101,1.78515798536457,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,1.89138212903375,47833.7507797106
"1","Unnormalized","P","1_B6","Ca",5,36863.5331672113,0.481949999928474,0.434420678795362,1.054,2.5,38854.1639582407,2.38504078986187,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.52696039451098,49253.0786136656
"1","Unnormalized","P","1_C4","B",50,36334.1896941387,0.530600011348725,0.491691589428927,1.054,2.5,38296.2359376222,2.07697870025131,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.20056736056154,48545.8269355746
"1","Unnormalized","P","1_G4","Ca",0.02,29788.7172696659,0.47834999859333,0.430182748551837,1.054,2.5,31397.3080022279,1.94629270826091,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.06210502177016,39800.472375451
"1","Unnormalized","P","1_C5","Ca",0.1,32604.1187368509,0.584600001573563,0.555260507998446,1.054,2.5,34364.7411486409,1.65038407035361,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,1.74858861921474,43562.1082762558
"1","Unnormalized","P","1_C8","B",10,37338.7885985856,0.524350017309189,0.484334081390407,1.054,2.5,39355.0831829092,2.16682848719794,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.29576357441016,49888.0636818866
"1","Unnormalized","P","1_C2","B",0.01,35781.1388418909,0.455950006842613,0.403813424305103,1.054,2.5,37713.320339353,2.49047823041884,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.63867179060895,47806.9000134166
"1","Unnormalized","P","1_G5","Ca",2,35553.9240854459,0.496299996972084,0.451313529881814,1.054,2.5,37473.83598606,2.21420858626438,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.34596298162276,47503.3201527828
"1","Unnormalized","P","1_E2","B",0.02,36820.3022913004,0.565299987792969,0.532540485285463,1.054,2.5,38808.5986150306,1.94331884929413,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.05895420612799,49195.3181781664
"1","Unnormalized","P","1_E7","B",0.5,35695.2469955439,0.462849989533424,0.411936100549617,1.054,2.5,37622.7903333033,2.43550979763485,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.58043251303185,47692.1405886699
"1","Unnormalized","P","1_B2","B",0,34794.0173244904,0.528349995613097,0.489042865485039,1.054,2.5,36672.8942600129,1.99970987402861,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.11870072564901,46488.0146673692
"1","Unnormalized","P","1_F5","Ca",0.5,33698.2686676951,0.480949997901917,0.433243474000863,1.054,2.5,35517.9751757506,2.1861748913148,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.31626116807285,45023.993449187
"1","Unnormalized","P","1_G9","Ca",0.5,36353.2190710729,0.493499994277954,0.448017359965552,1.054,2.5,38316.2929009108,2.28064334553804,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.41635087864196,48571.251937401
"1","Unnormalized","P","1_D3","B",2,35157.2908593891,0.636749982833862,0.61665159155855,1.054,2.5,37055.7845657961,1.60245147927113,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,1.69780384446934,46973.3815987338
"1","Unnormalized","P","1_G10","B",0.01,35141.3427962438,0.629949986934662,0.608646620005973,1.054,2.5,37038.975307241,1.62279059100566,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,1.71935321588101,46952.0735161834
"1","Unnormalized","P","1_B7","B",0.05,36526.3769452809,0.585799992084503,0.556673139718498,1.054,2.5,38498.8013003261,1.84423250933427,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,1.95397182688317,48802.6068200776
"1","Unnormalized","P","1_E5","Ca",0.2,35320.4303227908,0.627749979496002,0.606056765949736,1.054,2.5,37227.7335602215,1.63803065551163,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,1.73550012606387,47191.3509610158
"1","Unnormalized","P","1_G8","Ca",0,21219.5170106511,0.286650002002717,0.204513050792511,1.054,2.5,22365.3709292263,2.91624367801898,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,3.08977200994696,28351.230868972
"1","Unnormalized","P","1_G2","B",0.1,35637.399989249,0.508950009942055,0.466205155621805,1.054,2.5,37561.8195886684,2.14851446897565,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.27635979779184,47614.8516555747
"1","Unnormalized","P","1_F2","B",0.05,35534.7326589648,0.481149986386299,0.433478900926416,1.054,2.5,37453.6082225489,2.30406343607524,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.44116455959657,47477.6786378229
"1","Unnormalized","P","1_F11","B",0.5,36311.4492941,0.559300005435944,0.52547729160183,1.054,2.5,38272.2675559814,1.94222246670589,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.05779258432702,48515.4436647759
"1","Unnormalized","P","1_D7","B",0.2,34263.5656929812,0.592799991369247,0.564913555738313,1.054,2.5,36113.7982404022,1.70474687668881,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,1.80618623311193,45779.2823874501
"1","Unnormalized","P","1_G6","AllEle",1,36061.508280573,0.537349998950958,0.499637691093854,1.054,2.5,38008.8297277239,2.02860755064395,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.14931793127953,48181.4994296374
"1","Unnormalized","P","1_D6","B",0,33570.7010296953,0.629949986934663,0.608646620005973,1.054,2.5,35383.5188852988,1.5502599909266,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,1.64250675079371,44853.5513248669
"1","Unnormalized","P","1_C7","B",0.1,37870.1805011655,0.542899996042252,0.506171161038729,1.054,2.5,39915.1702482284,2.10285496662524,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.22798336978147,50598.0522506359
"1","Unnormalized","P","1_F8","B",100,37294.9440265977,0.5591000020504,0.525241847134594,1.054,2.5,39308.871004034,1.99572171529387,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.11447525528702,49829.4832918544
"1","Unnormalized","P","1_B9","Ca",0.01,27869.2532688926,0.444350004196167,0.390157873247263,1.054,2.5,29374.1929454128,2.0076791104027,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.12714416392371,37235.891522678
"1","Unnormalized","P","1_E3","B",5,35184.286101109,0.479900002479554,0.432007416860396,1.054,2.5,37084.2375505689,2.28911116511704,2.18226100162908,37572.6424902442,2.31211438606965,47628.5711946881,2.42532256784533,47009.4497302554
